200	no	10	20	0.8	0.82	160	0.435	0.079
200	no	10	20	0.8	0.82	180	0.434	0.079
200	no	10	20	0.8	0.82	200	0.434	0.079
200	no	10	20	0.9	0.91	000	0.419	0.067
200	no	10	20	0.9	0.91	020	0.442	0.079
200	no	10	20	0.9	0.91	040	0.439	0.078
200	no	10	20	0.9	0.91	060	0.438	0.080
200	no	10	20	0.9	0.91	080	0.437	0.077
200	no	10	20	0.9	0.91	100	0.438	0.076
200	no	10	20	0.9	0.91	120	0.439	0.080
200	no	10	20	0.9	0.91	140	0.436	0.080
200	no	10	20	0.9	0.91	160	0.435	0.079
200	no	10	20	0.9	0.91	180	0.437	0.079
200	no	10	20	0.9	0.91	200	0.438	0.078
200	no	10	20	1.0	1.0	000	0.419	0.067
200	no	10	20	1.0	1.0	020	0.418	0.072
200	no	10	20	1.0	1.0	040	0.424	0.072
200	no	10	20	1.0	1.0	060	0.424	0.071
200	no	10	20	1.0	1.0	080	0.424	0.071
200	no	10	20	1.0	1.0	100	0.424	0.071
200	no	10	20	1.0	1.0	120	0.423	0.071
200	no	10	20	1.0	1.0	140	0.425	0.071
200	no	10	20	1.0	1.0	160	0.425	0.071
200	no	10	20	1.0	1.0	180	0.425	0.071
200	no	10	20	1.0	1.0	200	0.425	0.071
20news-50	no	10	20	0.0	0.0	000	0.419	0.068
20news-50	no	10	20	0.0	0.0	020	0.424	0.079
20news-50	no	10	20	0.0	0.0	040	0.430	0.076
20news-50	no	10	20	0.0	0.0	060	0.424	0.080
20news-50	no	10	20	0.0	0.0	080	0.425	0.078
20news-50	no	10	20	0.0	0.0	100	0.429	0.080
20news-50	no	10	20	0.0	0.0	120	0.427	0.079
20news-50	no	10	20	0.0	0.0	140	0.428	0.077
20news-50	no	10	20	0.0	0.0	160	0.427	0.084
20news-50	no	10	20	0.0	0.0	180	0.431	0.082
20news-50	no	10	20	0.0	0.0	200	0.429	0.077
20news-50	no	10	20	0.001	0.12	000	0.419	0.068
20news-50	no	10	20	0.001	0.12	020	0.438	0.077
20news-50	no	10	20	0.001	0.12	040	0.445	0.082
20news-50	no	10	20	0.001	0.12	060	0.451	0.079
20news-50	no	10	20	0.001	0.12	080	0.453	0.076
20news-50	no	10	20	0.001	0.12	100	0.454	0.077
20news-50	no	10	20	0.001	0.12	120	0.458	0.076
20news-50	no	10	20	0.001	0.12	140	0.462	0.077
20news-50	no	10	20	0.001	0.12	160	0.464	0.075
20news-50	no	10	20	0.001	0.12	180	0.464	0.076
20news-50	no	10	20	0.001	0.12	200	0.466	0.074
20news-50	no	10	20	0.1	0.2	000	0.419	0.068
20news-50	no	10	20	0.1	0.2	020	0.442	0.075
20news-50	no	10	20	0.1	0.2	040	0.450	0.075
20news-50	no	10	20	0.1	0.2	060	0.455	0.081
20news-50	no	10	20	0.1	0.2	080	0.461	0.081
20news-50	no	10	20	0.1	0.2	100	0.465	0.082
20news-50	no	10	20	0.1	0.2	120	0.467	0.085
20news-50	no	10	20	0.1	0.2	140	0.468	0.082
20news-50	no	10	20	0.1	0.2	160	0.470	0.081
20news-50	no	10	20	0.1	0.2	180	0.469	0.082
20news-50	no	10	20	0.1	0.2	200	0.469	0.082
20news-50	no	10	20	0.2	0.29	000	0.419	0.068
