200	mixture	no	10	40	0.2	0.24	100	0.423	0.060
200	mixture	no	10	40	0.2	0.24	120	0.418	0.059
200	mixture	no	10	40	0.2	0.24	140	0.420	0.060
200	mixture	no	10	40	0.2	0.24	160	0.417	0.059
200	mixture	no	10	40	0.2	0.24	180	0.410	0.061
200	mixture	no	10	40	0.2	0.24	200	0.411	0.060
200	mixture	no	10	40	0.5	0.52	000	0.401	0.054
200	mixture	no	10	40	0.5	0.52	020	0.419	0.055
200	mixture	no	10	40	0.5	0.52	040	0.414	0.060
200	mixture	no	10	40	0.5	0.52	060	0.411	0.057
200	mixture	no	10	40	0.5	0.52	080	0.413	0.062
200	mixture	no	10	40	0.5	0.52	100	0.414	0.062
200	mixture	no	10	40	0.5	0.52	120	0.415	0.068
200	mixture	no	10	40	0.5	0.52	140	0.415	0.067
200	mixture	no	10	40	0.5	0.52	160	0.415	0.066
200	mixture	no	10	40	0.5	0.52	180	0.411	0.065
200	mixture	no	10	40	0.5	0.52	200	0.410	0.060
200	mixture	no	10	400	0.2	0.24	000	0.401	0.054
200	mixture	no	10	400	0.2	0.24	020	0.420	0.060
200	mixture	no	10	400	0.2	0.24	040	0.414	0.061
200	mixture	no	10	400	0.2	0.24	060	0.417	0.058
200	mixture	no	10	400	0.2	0.24	080	0.418	0.059
200	mixture	no	10	400	0.2	0.24	100	0.419	0.061
200	mixture	no	10	400	0.2	0.24	120	0.417	0.059
200	mixture	no	10	400	0.2	0.24	140	0.413	0.058
200	mixture	no	10	400	0.2	0.24	160	0.412	0.057
200	mixture	no	10	400	0.2	0.24	180	0.412	0.057
200	mixture	no	10	400	0.2	0.24	200	0.412	0.057
200	mixture	no	10	400	0.5	0.52	000	0.401	0.054
200	mixture	no	10	400	0.5	0.52	020	0.427	0.060
200	mixture	no	10	400	0.5	0.52	040	0.411	0.058
200	mixture	no	10	400	0.5	0.52	060	0.412	0.058
200	mixture	no	10	400	0.5	0.52	080	0.416	0.058
200	mixture	no	10	400	0.5	0.52	100	0.413	0.059
200	mixture	no	10	400	0.5	0.52	120	0.414	0.060
200	mixture	no	10	400	0.5	0.52	140	0.411	0.057
200	mixture	no	10	400	0.5	0.52	160	0.412	0.058
200	mixture	no	10	400	0.5	0.52	180	0.412	0.058
200	mixture	no	10	400	0.5	0.52	200	0.412	0.059
200	mixture	no	10	50	0.2	0.24	000	0.401	0.054
200	mixture	no	10	50	0.2	0.24	020	0.425	0.055
200	mixture	no	10	50	0.2	0.24	040	0.426	0.055
200	mixture	no	10	50	0.2	0.24	060	0.428	0.063
200	mixture	no	10	50	0.2	0.24	080	0.421	0.059
200	mixture	no	10	50	0.2	0.24	100	0.422	0.060
200	mixture	no	10	50	0.2	0.24	120	0.420	0.061
200	mixture	no	10	50	0.2	0.24	140	0.418	0.059
200	mixture	no	10	50	0.2	0.24	160	0.417	0.057
200	mixture	no	10	50	0.2	0.24	180	0.415	0.059
200	mixture	no	10	50	0.2	0.24	200	0.415	0.058
200	mixture	no	10	50	0.5	0.52	000	0.401	0.054
200	mixture	no	10	50	0.5	0.52	020	0.437	0.069
200	mixture	no	10	50	0.5	0.52	040	0.434	0.067
200	mixture	no	10	50	0.5	0.52	060	0.432	0.066
200	mixture	no	10	50	0.5	0.52	080	0.430	0.066
200	mixture	no	10	50	0.5	0.52	100	0.424	0.071
200	mixture	no	10	50	0.5	0.52	120	0.427	0.073
200	mixture	no	10	50	0.5	0.52	140	0.423	0.064
200	mixture	no	10	50	0.5	0.52	160	0.426	0.066
200	mixture	no	10	50	0.5	0.52	180	0.425	0.069
200	mixture	no	10	50	0.5	0.52	200	0.423	0.067
200	mixture	no	20	100	0.2	0.23	000	0.401	0.054
200	mixture	no	20	100	0.2	0.23	020	0.435	0.063
200	mixture	no	20	100	0.2	0.23	040	0.428	0.055
200	mixture	no	20	100	0.2	0.23	060	0.424	0.064
200	mixture	no	20	100	0.2	0.23	080	0.429	0.071
200	mixture	no	20	100	0.2	0.23	100	0.430	0.074
200	mixture	no	20	100	0.2	0.23	120	0.430	0.074
200	mixture	no	20	100	0.2	0.23	140	0.427	0.077
200	mixture	no	20	100	0.2	0.23	160	0.428	0.075
200	mixture	no	20	100	0.2	0.23	180	0.428	0.072
200	mixture	no	20	100	0.2	0.23	200	0.429	0.070
200	mixture	no	20	100	0.5	0.5	000	0.401	0.054
200	mixture	no	20	100	0.5	0.5	020	0.428	0.069
200	mixture	no	20	100	0.5	0.5	040	0.425	0.064
200	mixture	no	20	100	0.5	0.5	060	0.423	0.065
200	mixture	no	20	100	0.5	0.5	080	0.424	0.066
200	mixture	no	20	100	0.5	0.5	100	0.428	0.077
200	mixture	no	20	100	0.5	0.5	120	0.428	0.075
200	mixture	no	20	100	0.5	0.5	140	0.426	0.077
200	mixture	no	20	100	0.5	0.5	160	0.427	0.076
200	mixture	no	20	100	0.5	0.5	180	0.429	0.075
200	mixture	no	20	100	0.5	0.5	200	0.428	0.075
200	mixture	no	20	200	0.2	0.23	000	0.401	0.054
200	mixture	no	20	200	0.2	0.23	020	0.440	0.072
200	mixture	no	20	200	0.2	0.23	040	0.438	0.067
200	mixture	no	20	200	0.2	0.23	060	0.438	0.069
200	mixture	no	20	200	0.2	0.23	080	0.434	0.066
200	mixture	no	20	200	0.2	0.23	100	0.436	0.069
200	mixture	no	20	200	0.2	0.23	120	0.433	0.068
200	mixture	no	20	200	0.2	0.23	140	0.433	0.068
200	mixture	no	20	200	0.2	0.23	160	0.432	0.069
200	mixture	no	20	200	0.2	0.23	180	0.426	0.067
200	mixture	no	20	200	0.2	0.23	200	0.426	0.067
200	mixture	no	20	200	0.5	0.5	000	0.401	0.054
200	mixture	no	20	200	0.5	0.5	020	0.435	0.060
200	mixture	no	20	200	0.5	0.5	040	0.426	0.056
200	mixture	no	20	200	0.5	0.5	060	0.430	0.063
200	mixture	no	20	200	0.5	0.5	080	0.428	0.064
200	mixture	no	20	200	0.5	0.5	100	0.433	0.073
200	mixture	no	20	200	0.5	0.5	120	0.434	0.073
200	mixture	no	20	200	0.5	0.5	140	0.433	0.070
200	mixture	no	20	200	0.5	0.5	160	0.436	0.070
200	mixture	no	20	200	0.5	0.5	180	0.435	0.070
200	mixture	no	20	200	0.5	0.5	200	0.435	0.071
200	mixture	no	20	40	0.2	0.23	000	0.401	0.054
200	mixture	no	20	40	0.2	0.23	020	0.418	0.052
200	mixture	no	20	40	0.2	0.23	040	0.410	0.053
200	mixture	no	20	40	0.2	0.23	060	0.413	0.055
200	mixture	no	20	40	0.2	0.23	080	0.420	0.049
200	mixture	no	20	40	0.2	0.23	100	0.423	0.055
200	mixture	no	20	40	0.2	0.23	120	0.418	0.062
200	mixture	no	20	40	0.2	0.23	140	0.417	0.062
200	mixture	no	20	40	0.2	0.23	160	0.419	0.060
200	mixture	no	20	40	0.2	0.23	180	0.412	0.062
200	mixture	no	20	40	0.2	0.23	200	0.412	0.062
200	mixture	no	20	40	0.5	0.51	000	0.401	0.054
200	mixture	no	20	40	0.5	0.51	020	0.415	0.051
200	mixture	no	20	40	0.5	0.51	040	0.419	0.052
200	mixture	no	20	40	0.5	0.51	060	0.417	0.054
200	mixture	no	20	40	0.5	0.51	080	0.416	0.054
200	mixture	no	20	40	0.5	0.51	100	0.417	0.057
200	mixture	no	20	40	0.5	0.51	120	0.415	0.055
200	mixture	no	20	40	0.5	0.51	140	0.413	0.056
200	mixture	no	20	40	0.5	0.51	160	0.410	0.058
200	mixture	no	20	40	0.5	0.51	180	0.408	0.065
200	mixture	no	20	40	0.5	0.51	200	0.408	0.065
200	mixture	no	20	400	0.2	0.22	000	0.401	0.054
200	mixture	no	20	400	0.2	0.22	020	0.419	0.058
200	mixture	no	20	400	0.2	0.22	040	0.423	0.057
200	mixture	no	20	400	0.2	0.22	060	0.422	0.057
200	mixture	no	20	400	0.2	0.22	080	0.429	0.057
200	mixture	no	20	400	0.2	0.22	100	0.429	0.058
200	mixture	no	20	400	0.2	0.22	120	0.421	0.062
200	mixture	no	20	400	0.2	0.22	140	0.420	0.069
200	mixture	no	20	400	0.2	0.22	160	0.420	0.064
200	mixture	no	20	400	0.2	0.22	180	0.415	0.064
200	mixture	no	20	400	0.2	0.22	200	0.415	0.066
200	mixture	no	20	400	0.5	0.51	000	0.401	0.054
200	mixture	no	20	400	0.5	0.51	020	0.430	0.067
200	mixture	no	20	400	0.5	0.51	040	0.425	0.074
200	mixture	no	20	400	0.5	0.51	060	0.430	0.071
200	mixture	no	20	400	0.5	0.51	080	0.430	0.070
200	mixture	no	20	400	0.5	0.51	100	0.424	0.066
200	mixture	no	20	400	0.5	0.51	120	0.423	0.068
200	mixture	no	20	400	0.5	0.51	140	0.422	0.070
200	mixture	no	20	400	0.5	0.51	160	0.422	0.070
200	mixture	no	20	400	0.5	0.51	180	0.422	0.068
200	mixture	no	20	400	0.5	0.51	200	0.422	0.069
200	mixture	no	20	50	0.2	0.23	000	0.401	0.054
200	mixture	no	20	50	0.2	0.23	020	0.429	0.066
200	mixture	no	20	50	0.2	0.23	040	0.430	0.070
200	mixture	no	20	50	0.2	0.23	060	0.435	0.074
200	mixture	no	20	50	0.2	0.23	080	0.435	0.072
200	mixture	no	20	50	0.2	0.23	100	0.435	0.072
200	mixture	no	20	50	0.2	0.23	120	0.434	0.080
200	mixture	no	20	50	0.2	0.23	140	0.430	0.082
200	mixture	no	20	50	0.2	0.23	160	0.427	0.076
