200	0.6	1.74694660765	0.0160700899506	000	0.420	0.075
200	0.6	1.74694660765	0.0160700899506	001	0.429	0.075
200	0.6	1.74694660765	0.0160700899506	002	0.440	0.093
200	0.6	1.74694660765	0.0160700899506	003	0.442	0.095
200	0.6	1.74694660765	0.0160700899506	004	0.443	0.091
200	0.6	1.74694660765	0.0160700899506	005	0.440	0.096
200	0.6	1.74694660765	0.0160700899506	006	0.445	0.093
200	0.6	1.74694660765	0.0160700899506	007	0.445	0.094
200	0.6	1.74694660765	0.0160700899506	008	0.445	0.093
200	0.6	1.74694660765	0.0160700899506	009	0.443	0.090
200	0.6	1.74694660765	0.0160700899506	010	0.443	0.089
200	0.6	1.74694660765	0.0160700899506	011	0.444	0.089
200	0.6	1.74694660765	0.0160700899506	012	0.446	0.089
200	0.6	1.74694660765	0.0160700899506	013	0.443	0.089
200	0.6	1.74694660765	0.0160700899506	014	0.445	0.087
200	0.6	1.74694660765	0.0160700899506	015	0.444	0.086
200	0.6	1.74694660765	0.0160700899506	016	0.447	0.089
200	0.6	1.74694660765	0.0160700899506	017	0.442	0.084
200	0.6	1.74694660765	0.0160700899506	018	0.442	0.083
200	0.6	1.74694660765	0.0160700899506	019	0.441	0.088
200	0.6	1.74694660765	0.0160700899506	020	0.441	0.089
200	0.6	1.74694660765	0.0160700899506	021	0.443	0.085
200	0.6	1.74694660765	0.0160700899506	022	0.441	0.083
200	0.6	1.74694660765	0.0160700899506	023	0.442	0.088
200	0.6	1.74694660765	0.0160700899506	024	0.437	0.084
200	0.6	1.74694660765	0.0160700899506	025	0.437	0.082
200	0.6	1.74694660765	0.0160700899506	026	0.441	0.081
200	0.6	1.74694660765	0.0160700899506	027	0.441	0.083
200	0.6	1.74694660765	0.0160700899506	028	0.441	0.086
200	0.6	1.74694660765	0.0160700899506	029	0.437	0.078
200	0.6	1.74694660765	0.0160700899506	030	0.439	0.080
200	0.6	1.74694660765	0.0160700899506	031	0.438	0.081
200	0.6	1.74694660765	0.0160700899506	032	0.438	0.081
200	0.6	1.74694660765	0.0160700899506	033	0.436	0.084
200	0.6	1.74694660765	0.0160700899506	034	0.438	0.082
200	0.6	1.74694660765	0.0160700899506	035	0.439	0.081
200	0.6	1.74694660765	0.0160700899506	036	0.441	0.081
200	0.6	1.74694660765	0.0160700899506	037	0.441	0.083
200	0.6	1.74694660765	0.0160700899506	038	0.438	0.084
200	0.6	1.74694660765	0.0160700899506	039	0.439	0.082
200	0.6	1.74694660765	0.0160700899506	040	0.439	0.077
200	0.6	1.74694660765	0.0160700899506	041	0.440	0.084
200	0.6	1.74694660765	0.0160700899506	042	0.440	0.083
200	0.6	1.74694660765	0.0160700899506	043	0.441	0.085
200	0.6	1.74694660765	0.0160700899506	044	0.437	0.082
200	0.6	1.74694660765	0.0160700899506	045	0.437	0.081
200	0.6	1.74694660765	0.0160700899506	046	0.439	0.083
200	0.6	1.74694660765	0.0160700899506	047	0.440	0.082
200	0.6	1.74694660765	0.0160700899506	048	0.442	0.080
200	0.6	1.74694660765	0.0160700899506	049	0.444	0.080
200	0.6	1.74694660765	0.0160700899506	050	0.438	0.080
200	0.6	1.74694660765	0.0160700899506	051	0.442	0.082
200	0.6	1.74694660765	0.0160700899506	052	0.444	0.081
200	0.6	1.74694660765	0.0160700899506	053	0.443	0.082
200	0.6	1.74694660765	0.0160700899506	054	0.447	0.080
200	0.6	1.74694660765	0.0160700899506	055	0.442	0.085
200	0.6	1.74694660765	0.0160700899506	056	0.440	0.081
200	0.6	1.74694660765	0.0160700899506	057	0.438	0.081
200	0.6	1.74694660765	0.0160700899506	058	0.438	0.082
200	0.6	1.74694660765	0.0160700899506	059	0.439	0.079
200	0.6	1.74694660765	0.0160700899506	060	0.441	0.078
200	0.6	1.74694660765	0.0160700899506	061	0.445	0.085
200	0.6	1.74694660765	0.0160700899506	062	0.440	0.078
200	0.6	1.74694660765	0.0160700899506	063	0.439	0.079
200	0.6	1.74694660765	0.0160700899506	064	0.442	0.082
200	0.6	1.74694660765	0.0160700899506	065	0.443	0.085
200	0.6	1.74694660765	0.0160700899506	066	0.445	0.084
200	0.6	1.74694660765	0.0160700899506	067	0.439	0.077
200	0.6	1.74694660765	0.0160700899506	068	0.440	0.081
200	0.6	1.74694660765	0.0160700899506	069	0.442	0.080
200	0.6	1.74694660765	0.0160700899506	070	0.444	0.081
200	0.6	1.74694660765	0.0160700899506	071	0.440	0.079
200	0.6	1.74694660765	0.0160700899506	072	0.441	0.077
200	0.6	1.74694660765	0.0160700899506	073	0.440	0.080
200	0.6	1.74694660765	0.0160700899506	074	0.442	0.075
200	0.6	1.74694660765	0.0160700899506	075	0.442	0.080
