200	cos	0.05	50	040	0.442	0.084
200	cos	0.05	50	050	0.440	0.085
200	cos	0.05	50	060	0.446	0.083
200	cos	0.05	50	070	0.447	0.084
200	cos	0.05	50	080	0.448	0.084
200	cos	0.05	50	090	0.449	0.086
200	cos	0.05	50	100	0.454	0.087
200	cos	0.05	50	110	0.454	0.086
200	cos	0.05	50	120	0.457	0.083
200	cos	0.05	50	130	0.457	0.083
200	cos	0.05	50	140	0.454	0.084
200	cos	0.05	50	150	0.453	0.079
200	cos	0.05	50	160	0.452	0.080
200	cos	0.05	50	170	0.452	0.081
200	cos	0.05	50	180	0.450	0.081
200	cos	0.05	50	190	0.450	0.081
200	cos	0.05	50	200	0.450	0.080
200	cos	0.1	1	000	0.419	0.067
200	cos	0.1	1	010	0.449	0.084
200	cos	0.1	1	020	0.450	0.079
200	cos	0.1	1	030	0.446	0.079
200	cos	0.1	1	040	0.447	0.079
200	cos	0.1	1	050	0.448	0.086
200	cos	0.1	1	060	0.449	0.083
200	cos	0.1	1	070	0.449	0.083
200	cos	0.1	1	080	0.451	0.083
200	cos	0.1	1	090	0.450	0.081
200	cos	0.1	1	100	0.450	0.080
200	cos	0.1	1	110	0.451	0.079
200	cos	0.1	1	120	0.453	0.085
200	cos	0.1	1	130	0.453	0.079
200	cos	0.1	1	140	0.452	0.079
200	cos	0.1	1	150	0.451	0.080
200	cos	0.1	1	160	0.454	0.080
200	cos	0.1	1	170	0.454	0.080
200	cos	0.1	1	180	0.454	0.080
200	cos	0.1	1	190	0.454	0.077
200	cos	0.1	1	200	0.455	0.081
200	cos	0.1	10	000	0.419	0.067
200	cos	0.1	10	010	0.429	0.076
200	cos	0.1	10	020	0.442	0.081
200	cos	0.1	10	030	0.440	0.078
200	cos	0.1	10	040	0.445	0.082
200	cos	0.1	10	050	0.446	0.082
200	cos	0.1	10	060	0.449	0.081
200	cos	0.1	10	070	0.447	0.080
200	cos	0.1	10	080	0.447	0.079
200	cos	0.1	10	090	0.447	0.079
200	cos	0.1	10	100	0.448	0.081
200	cos	0.1	10	110	0.450	0.079
200	cos	0.1	10	120	0.449	0.080
200	cos	0.1	10	130	0.449	0.081
200	cos	0.1	10	140	0.447	0.082
200	cos	0.1	10	150	0.446	0.082
200	cos	0.1	10	160	0.448	0.082
200	cos	0.1	10	170	0.447	0.081
200	cos	0.1	10	180	0.445	0.082
200	cos	0.1	10	190	0.445	0.082
200	cos	0.1	10	200	0.445	0.082
200	cos	0.1	100	000	0.419	0.067
200	cos	0.1	100	010	0.438	0.074
200	cos	0.1	100	020	0.443	0.073
200	cos	0.1	100	030	0.449	0.078
200	cos	0.1	100	040	0.450	0.077
200	cos	0.1	100	050	0.450	0.076
200	cos	0.1	100	060	0.450	0.075
200	cos	0.1	100	070	0.448	0.074
200	cos	0.1	100	080	0.449	0.076
200	cos	0.1	100	090	0.448	0.076
200	cos	0.1	100	100	0.447	0.076
200	cos	0.1	100	110	0.448	0.076
200	cos	0.1	100	120	0.444	0.075
200	cos	0.1	100	130	0.445	0.075
200	cos	0.1	100	140	0.444	0.076
200	cos	0.1	100	150	0.445	0.077
200	cos	0.1	100	160	0.445	0.076
200	cos	0.1	100	170	0.444	0.076
200	cos	0.1	100	180	0.444	0.074
200	cos	0.1	100	190	0.445	0.076
200	cos	0.1	100	200	0.445	0.075
200	cos	0.1	2	000	0.419	0.067
200	cos	0.1	2	010	0.430	0.080
200	cos	0.1	2	020	0.432	0.082
200	cos	0.1	2	030	0.436	0.081
200	cos	0.1	2	040	0.441	0.080
200	cos	0.1	2	050	0.442	0.079
200	cos	0.1	2	060	0.446	0.078
200	cos	0.1	2	070	0.443	0.078
