200	no	10	20	0.6	0.62	160	0.418	0.063
200	no	10	20	0.6	0.62	180	0.418	0.063
200	no	10	20	0.6	0.62	200	0.416	0.064
200	no	10	20	0.7	0.71	000	0.406	0.053
200	no	10	20	0.7	0.71	020	0.427	0.063
200	no	10	20	0.7	0.71	040	0.423	0.063
200	no	10	20	0.7	0.71	060	0.422	0.063
200	no	10	20	0.7	0.71	080	0.416	0.062
200	no	10	20	0.7	0.71	100	0.414	0.065
200	no	10	20	0.7	0.71	120	0.413	0.063
200	no	10	20	0.7	0.71	140	0.413	0.061
200	no	10	20	0.7	0.71	160	0.415	0.060
200	no	10	20	0.7	0.71	180	0.414	0.058
200	no	10	20	0.7	0.71	200	0.415	0.060
200	no	10	20	0.8	0.81	000	0.406	0.053
200	no	10	20	0.8	0.81	010	0.415	0.058
200	no	10	20	0.8	0.81	020	0.413	0.058
200	no	10	20	0.8	0.81	040	0.415	0.060
200	no	10	20	0.8	0.81	060	0.410	0.061
200	no	10	20	0.8	0.81	080	0.412	0.063
200	no	10	20	0.8	0.81	100	0.409	0.061
200	no	10	20	0.8	0.81	120	0.407	0.060
200	no	10	20	0.8	0.81	140	0.409	0.059
200	no	10	20	0.8	0.81	160	0.408	0.060
200	no	10	20	0.8	0.81	180	0.409	0.059
200	no	10	20	0.8	0.81	200	0.408	0.057
200	no	10	20	0.9	0.9	000	0.406	0.053
200	no	10	20	0.9	0.9	010	0.427	0.055
200	no	10	20	0.9	0.9	020	0.419	0.061
200	no	10	20	0.9	0.9	040	0.418	0.058
200	no	10	20	0.9	0.9	060	0.422	0.063
200	no	10	20	0.9	0.9	080	0.422	0.063
200	no	10	20	0.9	0.9	100	0.421	0.063
200	no	10	20	0.9	0.9	120	0.420	0.061
200	no	10	20	0.9	0.9	140	0.419	0.061
200	no	10	20	0.9	0.9	160	0.421	0.062
200	no	10	20	0.9	0.9	180	0.420	0.061
200	no	10	20	0.9	0.9	200	0.420	0.062
200	no	10	20	1.0	1.0	000	0.406	0.053
200	no	10	20	1.0	1.0	010	0.397	0.057
200	no	10	20	1.0	1.0	020	0.417	0.054
200	no	10	20	1.0	1.0	040	0.421	0.058
