200	top	yes	6	20	0.0	0.0	000	0.419	0.067
200	top	yes	6	20	0.0	0.0	020	0.430	0.079
200	top	yes	6	20	0.0	0.0	040	0.425	0.075
200	top	yes	6	20	0.0	0.0	060	0.424	0.076
200	top	yes	6	20	0.0	0.0	080	0.422	0.072
200	top	yes	6	20	0.0	0.0	100	0.427	0.074
200	top	yes	6	20	0.0	0.0	120	0.424	0.074
200	top	yes	6	20	0.0	0.0	140	0.429	0.076
200	top	yes	6	20	0.0	0.0	160	0.425	0.068
200	top	yes	6	20	0.0	0.0	180	0.425	0.079
200	top	yes	6	20	0.0	0.0	200	0.427	0.083
200	top	yes	6	20	0.05	0.75	000	0.419	0.067
200	top	yes	6	20	0.05	0.75	020	0.426	0.091
200	top	yes	6	20	0.05	0.75	040	0.444	0.087
200	top	yes	6	20	0.05	0.75	060	0.450	0.083
200	top	yes	6	20	0.05	0.75	080	0.451	0.082
200	top	yes	6	20	0.05	0.75	100	0.457	0.082
200	top	yes	6	20	0.05	0.75	120	0.456	0.079
200	top	yes	6	20	0.05	0.75	140	0.458	0.077
200	top	yes	6	20	0.05	0.75	160	0.462	0.080
200	top	yes	6	20	0.05	0.75	180	0.466	0.080
200	top	yes	6	20	0.05	0.75	200	0.469	0.079
200	top	yes	6	20	0.1	0.68	000	0.419	0.067
200	top	yes	6	20	0.1	0.68	020	0.431	0.077
200	top	yes	6	20	0.1	0.68	040	0.451	0.081
200	top	yes	6	20	0.1	0.68	060	0.449	0.082
200	top	yes	6	20	0.1	0.68	080	0.459	0.085
200	top	yes	6	20	0.1	0.68	100	0.464	0.085
200	top	yes	6	20	0.1	0.68	120	0.470	0.085
200	top	yes	6	20	0.1	0.68	140	0.474	0.084
200	top	yes	6	20	0.1	0.68	160	0.474	0.083
200	top	yes	6	20	0.1	0.68	180	0.471	0.082
200	top	yes	6	20	0.1	0.68	200	0.471	0.083
200	top	yes	6	20	0.2	0.77	000	0.419	0.067
200	top	yes	6	20	0.2	0.77	020	0.433	0.077
200	top	yes	6	20	0.2	0.77	040	0.438	0.086
200	top	yes	6	20	0.2	0.77	060	0.445	0.084
200	top	yes	6	20	0.2	0.77	080	0.451	0.085
200	top	yes	6	20	0.2	0.77	100	0.450	0.080
200	top	yes	6	20	0.2	0.77	120	0.454	0.080
200	top	yes	6	20	0.2	0.77	140	0.456	0.081
200	top	yes	6	20	0.2	0.77	160	0.457	0.082
200	top	yes	6	20	0.2	0.77	180	0.460	0.083
200	top	yes	6	20	0.2	0.77	200	0.463	0.082
200	top	yes	6	20	0.3	0.76	000	0.419	0.067
200	top	yes	6	20	0.3	0.76	020	0.440	0.086
200	top	yes	6	20	0.3	0.76	040	0.452	0.082
200	top	yes	6	20	0.3	0.76	060	0.455	0.082
200	top	yes	6	20	0.3	0.76	080	0.456	0.085
200	top	yes	6	20	0.3	0.76	100	0.461	0.082
200	top	yes	6	20	0.3	0.76	120	0.460	0.086
200	top	yes	6	20	0.3	0.76	140	0.460	0.085
200	top	yes	6	20	0.3	0.76	160	0.460	0.083
200	top	yes	6	20	0.3	0.76	180	0.462	0.086
200	top	yes	6	20	0.3	0.76	200	0.464	0.087
200	top	yes	6	20	0.5	0.88	000	0.419	0.067
200	top	yes	6	20	0.5	0.88	020	0.428	0.078
200	top	yes	6	20	0.5	0.88	040	0.441	0.077
200	top	yes	6	20	0.5	0.88	060	0.439	0.081
200	top	yes	6	20	0.5	0.88	080	0.445	0.078
200	top	yes	6	20	0.5	0.88	100	0.449	0.079
200	top	yes	6	20	0.5	0.88	120	0.450	0.078
200	top	yes	6	20	0.5	0.88	140	0.451	0.078
200	top	yes	6	20	0.5	0.88	160	0.451	0.079
200	top	yes	6	20	0.5	0.88	180	0.450	0.078
200	top	yes	6	20	0.5	0.88	200	0.453	0.078
200	top	yes	6	20	0.6	0.87	000	0.419	0.067
200	top	yes	6	20	0.6	0.87	020	0.422	0.081
200	top	yes	6	20	0.6	0.87	040	0.430	0.079
200	top	yes	6	20	0.6	0.87	060	0.431	0.087
200	top	yes	6	20	0.6	0.87	080	0.436	0.083
200	top	yes	6	20	0.6	0.87	100	0.442	0.088
200	top	yes	6	20	0.6	0.87	120	0.443	0.085
200	top	yes	6	20	0.6	0.87	140	0.452	0.082
200	top	yes	6	20	0.6	0.87	160	0.452	0.084
200	top	yes	6	20	0.6	0.87	180	0.453	0.085
200	top	yes	6	20	0.6	0.87	200	0.455	0.086
200	top	yes	6	20	0.8	0.96	000	0.419	0.067
200	top	yes	6	20	0.8	0.96	020	0.418	0.077
200	top	yes	6	20	0.8	0.96	040	0.423	0.079
200	top	yes	6	20	0.8	0.96	060	0.421	0.081
200	top	yes	6	20	0.8	0.96	080	0.422	0.081
200	top	yes	6	20	0.8	0.96	100	0.421	0.082
200	top	yes	6	20	0.8	0.96	120	0.424	0.082
200	top	yes	6	20	0.8	0.96	140	0.423	0.084
200	top	yes	6	20	0.8	0.96	160	0.426	0.086
200	top	yes	6	20	0.8	0.96	180	0.423	0.085
200	top	yes	6	20	0.8	0.96	200	0.426	0.085
200	top	yes	6	20	1.0	1.0	000	0.419	0.067
200	top	yes	6	20	1.0	1.0	020	0.399	0.069
200	top	yes	6	20	1.0	1.0	040	0.400	0.069
200	top	yes	6	20	1.0	1.0	060	0.400	0.069
200	top	yes	6	20	1.0	1.0	080	0.400	0.069
200	top	yes	6	20	1.0	1.0	100	0.400	0.069
200	top	yes	6	20	1.0	1.0	120	0.400	0.067
200	top	yes	6	20	1.0	1.0	140	0.400	0.067
200	top	yes	6	20	1.0	1.0	160	0.399	0.068
200	top	yes	6	20	1.0	1.0	180	0.396	0.069
200	top	yes	6	20	1.0	1.0	200	0.396	0.069
20news-50	top	no	6	20	0.0	0.0	000	0.419	0.068
20news-50	top	no	6	20	0.0	0.0	020	0.424	0.080
20news-50	top	no	6	20	0.0	0.0	040	0.428	0.083
20news-50	top	no	6	20	0.0	0.0	060	0.426	0.076
20news-50	top	no	6	20	0.0	0.0	080	0.429	0.079
20news-50	top	no	6	20	0.0	0.0	100	0.427	0.078
20news-50	top	no	6	20	0.0	0.0	120	0.428	0.078
20news-50	top	no	6	20	0.0	0.0	140	0.426	0.082
20news-50	top	no	6	20	0.0	0.0	160	0.427	0.083
20news-50	top	no	6	20	0.0	0.0	180	0.427	0.076
20news-50	top	no	6	20	0.0	0.0	200	0.425	0.082
20news-50	top	no	6	20	0.05	0.16	000	0.419	0.068
20news-50	top	no	6	20	0.05	0.16	020	0.434	0.077
20news-50	top	no	6	20	0.05	0.16	040	0.432	0.080
20news-50	top	no	6	20	0.05	0.16	060	0.431	0.078
20news-50	top	no	6	20	0.05	0.16	080	0.430	0.080
20news-50	top	no	6	20	0.05	0.16	100	0.433	0.086
20news-50	top	no	6	20	0.05	0.16	120	0.435	0.084
20news-50	top	no	6	20	0.05	0.16	140	0.436	0.084
20news-50	top	no	6	20	0.05	0.16	160	0.433	0.080
20news-50	top	no	6	20	0.05	0.16	180	0.437	0.083
20news-50	top	no	6	20	0.05	0.16	200	0.436	0.084
20news-50	top	no	6	20	0.1	0.2	000	0.419	0.068
20news-50	top	no	6	20	0.1	0.2	020	0.429	0.083
20news-50	top	no	6	20	0.1	0.2	040	0.437	0.086
20news-50	top	no	6	20	0.1	0.2	060	0.440	0.086
20news-50	top	no	6	20	0.1	0.2	080	0.441	0.085
20news-50	top	no	6	20	0.1	0.2	100	0.441	0.082
20news-50	top	no	6	20	0.1	0.2	120	0.442	0.077
20news-50	top	no	6	20	0.1	0.2	140	0.445	0.077
20news-50	top	no	6	20	0.1	0.2	160	0.446	0.078
20news-50	top	no	6	20	0.1	0.2	180	0.446	0.077
20news-50	top	no	6	20	0.1	0.2	200	0.447	0.078
20news-50	top	no	6	20	0.2	0.29	000	0.419	0.068
20news-50	top	no	6	20	0.2	0.29	020	0.437	0.079
20news-50	top	no	6	20	0.2	0.29	040	0.443	0.078
20news-50	top	no	6	20	0.2	0.29	060	0.443	0.077
20news-50	top	no	6	20	0.2	0.29	080	0.445	0.077
20news-50	top	no	6	20	0.2	0.29	100	0.444	0.076
20news-50	top	no	6	20	0.2	0.29	120	0.442	0.078
20news-50	top	no	6	20	0.2	0.29	140	0.442	0.079
20news-50	top	no	6	20	0.2	0.29	160	0.443	0.076
20news-50	top	no	6	20	0.2	0.29	180	0.442	0.079
20news-50	top	no	6	20	0.2	0.29	200	0.442	0.080
20news-50	top	no	6	20	0.3	0.38	000	0.419	0.068
20news-50	top	no	6	20	0.3	0.38	020	0.434	0.074
20news-50	top	no	6	20	0.3	0.38	040	0.437	0.078
20news-50	top	no	6	20	0.3	0.38	060	0.440	0.076
20news-50	top	no	6	20	0.3	0.38	080	0.437	0.076
20news-50	top	no	6	20	0.3	0.38	100	0.444	0.076
20news-50	top	no	6	20	0.3	0.38	120	0.442	0.077
20news-50	top	no	6	20	0.3	0.38	140	0.446	0.075
20news-50	top	no	6	20	0.3	0.38	160	0.451	0.076
20news-50	top	no	6	20	0.3	0.38	180	0.454	0.076
20news-50	top	no	6	20	0.3	0.38	200	0.455	0.075
20news-50	top	no	6	20	0.5	0.55	000	0.419	0.068
20news-50	top	no	6	20	0.5	0.55	020	0.434	0.077
20news-50	top	no	6	20	0.5	0.55	040	0.435	0.083
20news-50	top	no	6	20	0.5	0.55	060	0.442	0.080
20news-50	top	no	6	20	0.5	0.55	080	0.442	0.080
20news-50	top	no	6	20	0.5	0.55	100	0.443	0.082
20news-50	top	no	6	20	0.5	0.55	120	0.443	0.082
20news-50	top	no	6	20	0.5	0.55	140	0.443	0.083
20news-50	top	no	6	20	0.5	0.55	160	0.443	0.084
20news-50	top	no	6	20	0.5	0.55	180	0.443	0.083
20news-50	top	no	6	20	0.5	0.55	200	0.442	0.082
20news-50	top	no	6	20	0.6	0.64	000	0.419	0.068
20news-50	top	no	6	20	0.6	0.64	020	0.440	0.076
20news-50	top	no	6	20	0.6	0.64	040	0.441	0.076
20news-50	top	no	6	20	0.6	0.64	060	0.442	0.075
20news-50	top	no	6	20	0.6	0.64	080	0.442	0.072
20news-50	top	no	6	20	0.6	0.64	100	0.444	0.074
20news-50	top	no	6	20	0.6	0.64	120	0.443	0.078
20news-50	top	no	6	20	0.6	0.64	140	0.443	0.082
20news-50	top	no	6	20	0.6	0.64	160	0.446	0.084
20news-50	top	no	6	20	0.6	0.64	180	0.447	0.085
20news-50	top	no	6	20	0.6	0.64	200	0.447	0.084
20news-50	top	no	6	20	0.8	0.82	000	0.419	0.068
20news-50	top	no	6	20	0.8	0.82	020	0.433	0.077
20news-50	top	no	6	20	0.8	0.82	040	0.427	0.072
20news-50	top	no	6	20	0.8	0.82	060	0.433	0.072
20news-50	top	no	6	20	0.8	0.82	080	0.431	0.073
20news-50	top	no	6	20	0.8	0.82	100	0.428	0.075
20news-50	top	no	6	20	0.8	0.82	120	0.432	0.074
20news-50	top	no	6	20	0.8	0.82	140	0.432	0.074
20news-50	top	no	6	20	0.8	0.82	160	0.430	0.073
20news-50	top	no	6	20	0.8	0.82	180	0.430	0.073
20news-50	top	no	6	20	0.8	0.82	200	0.433	0.072
20news-50	top	no	6	20	1.0	1.0	000	0.419	0.068
20news-50	top	no	6	20	1.0	1.0	020	0.414	0.063
20news-50	top	no	6	20	1.0	1.0	040	0.413	0.062
20news-50	top	no	6	20	1.0	1.0	060	0.416	0.063
20news-50	top	no	6	20	1.0	1.0	080	0.414	0.062
20news-50	top	no	6	20	1.0	1.0	100	0.414	0.062
20news-50	top	no	6	20	1.0	1.0	120	0.415	0.062
20news-50	top	no	6	20	1.0	1.0	140	0.413	0.063
20news-50	top	no	6	20	1.0	1.0	160	0.413	0.064
20news-50	top	no	6	20	1.0	1.0	180	0.413	0.064
20news-50	top	no	6	20	1.0	1.0	200	0.413	0.064
20news-50	top	yes	6	20	0.0	0.0	000	0.419	0.068
20news-50	top	yes	6	20	0.0	0.0	020	0.426	0.080
20news-50	top	yes	6	20	0.0	0.0	040	0.425	0.078
20news-50	top	yes	6	20	0.0	0.0	060	0.427	0.080
20news-50	top	yes	6	20	0.0	0.0	080	0.428	0.079
